Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No",,"O"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.379000","E"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.463000","E"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.573000","E"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.835000","E"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.036000","E"
"13","'048","Bahrain","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.653000","E"
"13","'048","Bahrain","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.006000","E"
"13","'048","Bahrain","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.373000","E"
"13","'048","Bahrain","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.688000","E"
"13","'048","Bahrain","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.474000","E"
"13","'048","Bahrain","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.185000","E"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%",,"O"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%",,"O"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%",,"O"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%",,"O"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%",,"O"
"13","'048","Bahrain","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No",,"O"
"13","'048","Bahrain","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"13","'048","Bahrain","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"13","'048","Bahrain","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
"13","'048","Bahrain","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No",,"O"
"16","'050","Bangladesh","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.882000","E"
"16","'050","Bangladesh","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.971000","E"
"16","'050","Bangladesh","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.024000","E"
"16","'050","Bangladesh","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.064000","E"
"16","'050","Bangladesh","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.201000","E"
"16","'050","Bangladesh","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.359000","E"
"16","'050","Bangladesh","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.143000","E"
"16","'050","Bangladesh","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.227000","E"
"16","'050","Bangladesh","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.477000","E"
"16","'050","Bangladesh","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.559000","E"
"16","'050","Bangladesh","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.118000","E"
"16","'050","Bangladesh","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","75.300000","E"
"16","'050","Bangladesh","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","72.500000","E"
"16","'050","Bangladesh","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","70.800000","E"
"16","'050","Bangladesh","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","68.700000","E"
"16","'050","Bangladesh","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","66.100000","E"
"16","'050","Bangladesh","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","121.800000","E"
"16","'050","Bangladesh","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","118.700000","E"
"16","'050","Bangladesh","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","117.100000","E"
"16","'050","Bangladesh","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","115.000000","E"
"16","'050","Bangladesh","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","111.900000","E"
"57","'112","Belarus","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.177000","E"
"57","'112","Belarus","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.228000","E"
"57","'112","Belarus","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.310000","E"
"57","'112","Belarus","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.310000","E"
"57","'112","Belarus","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.471000","E"
"57","'112","Belarus","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.506000","E"
"57","'112","Belarus","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.826000","E"
"57","'112","Belarus","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.643000","E"
"57","'112","Belarus","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.349000","E"
"57","'112","Belarus","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.678000","E"
"57","'112","Belarus","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.174000","E"
"57","'112","Belarus","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","2.100000","E"
"57","'112","Belarus","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","1.100000","E"
"57","'112","Belarus","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","1.400000","E"
"57","'112","Belarus","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","0.700000","E"
"57","'112","Belarus","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","0.500000","E"
"57","'112","Belarus","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.200000","E"
"57","'112","Belarus","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.100000","E"
"57","'112","Belarus","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.100000","E"
"57","'112","Belarus","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.100000","E"
"57","'112","Belarus","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.000000","E"
"255","'056","Belgium","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.862000","E"
"255","'056","Belgium","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.962000","E"
"255","'056","Belgium","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.047000","E"
"255","'056","Belgium","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.159000","E"
"255","'056","Belgium","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.125000","E"
"255","'056","Belgium","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.222000","E"
